# detector_id x y z
2197 -175.441495 -183.268577 -133.066000
2198 -171.401762 -187.052200 -133.066000
2199 -167.280451 -190.746796 -133.066000
2200 -163.079523 -194.350608 -133.066000
2201 -158.800979 -197.861919 -133.066000
2202 -154.446853 -201.279058 -133.066000
2203 -150.019220 -204.600399 -133.066000
2204 -145.520185 -207.824362 -133.066000
2205 -140.951890 -210.949411 -133.066000
2206 -136.316511 -213.974061 -133.066000
2207 -131.616251 -216.896869 -133.066000
2208 -126.853350 -219.716447 -133.066000
2209 -122.030073 -222.431452 -133.066000
2210 -117.148717 -225.040591 -133.066000
2211 -112.211604 -227.542624 -133.066000
2212 -107.221085 -229.936358 -133.066000
2213 -102.179534 -232.220655 -133.066000
2214 -97.089351 -234.394427 -133.066000
2215 -91.952959 -236.456641 -133.066000
2216 -86.772802 -238.406314 -133.066000
2217 -81.551346 -240.242518 -133.066000
2218 -76.291076 -241.964380 -133.066000
2219 -70.994496 -243.571080 -133.066000
2220 -65.664126 -245.061854 -133.066000
2221 -60.302503 -246.435991 -133.066000
2222 -54.912180 -247.692838 -133.066000
2223 -49.495722 -248.831797 -133.066000
2224 -44.055706 -249.852325 -133.066000
2225 -38.594722 -250.753937 -133.066000
2226 -33.115369 -251.536204 -133.066000
2227 -27.620256 -252.198753 -133.066000
2228 -22.111996 -252.741269 -133.066000
2229 -16.593212 -253.163494 -133.066000
2230 -11.066531 -253.465227 -133.066000
2231 -5.534582 -253.646325 -133.066000
2232 -0.000000 -253.706700 -133.066000
2233 5.534582 -253.646325 -133.066000
2234 11.066531 -253.465227 -133.066000
2235 16.593212 -253.163494 -133.066000
2236 22.111996 -252.741269 -133.066000
2237 27.620256 -252.198753 -133.066000
2238 33.115369 -251.536204 -133.066000
2239 38.594722 -250.753937 -133.066000
2240 44.055706 -249.852325 -133.066000
2241 49.495722 -248.831797 -133.066000
2242 54.912180 -247.692838 -133.066000
2243 60.302503 -246.435991 -133.066000
2244 65.664126 -245.061854 -133.066000
2245 70.994496 -243.571080 -133.066000
2246 76.291076 -241.964380 -133.066000
2247 81.551346 -240.242518 -133.066000
2248 86.772802 -238.406314 -133.066000
2249 91.952959 -236.456641 -133.066000
2250 97.089351 -234.394427 -133.066000
2251 102.179534 -232.220655 -133.066000
2252 107.221085 -229.936358 -133.066000
2253 112.211604 -227.542624 -133.066000
2254 117.148717 -225.040591 -133.066000
2255 122.030073 -222.431452 -133.066000
2256 126.853350 -219.716447 -133.066000
2257 131.616251 -216.896869 -133.066000
2258 136.316511 -213.974061 -133.066000
2259 140.951890 -210.949411 -133.066000
2260 145.520185 -207.824362 -133.066000
2261 150.019220 -204.600399 -133.066000
2262 154.446853 -201.279058 -133.066000
2263 158.800979 -197.861919 -133.066000
2264 163.079523 -194.350608 -133.066000
2265 167.280451 -190.746796 -133.066000
2266 171.401762 -187.052200 -133.066000
2267 175.441495 -183.268577 -133.066000
2268 179.397728 -179.397728 -133.066000
2269 183.268577 -175.441495 -133.066000
2270 187.052200 -171.401762 -133.066000
2271 190.746796 -167.280451 -133.066000
2272 194.350608 -163.079523 -133.066000
2273 197.861919 -158.800979 -133.066000
2274 201.279058 -154.446853 -133.066000
2275 204.600399 -150.019220 -133.066000
2276 207.824362 -145.520185 -133.066000
2277 210.949411 -140.951890 -133.066000
2278 213.974061 -136.316511 -133.066000
2279 216.896869 -131.616251 -133.066000
2280 219.716447 -126.853350 -133.066000
2281 222.431452 -122.030073 -133.066000
2282 225.040591 -117.148717 -133.066000
2283 227.542624 -112.211604 -133.066000
2284 229.936358 -107.221085 -133.066000
2285 232.220655 -102.179534 -133.066000
2286 234.394427 -97.089351 -133.066000
2287 236.456641 -91.952959 -133.066000
2288 238.406314 -86.772802 -133.066000
2289 240.242518 -81.551346 -133.066000
2290 241.964380 -76.291076 -133.066000
2291 243.571080 -70.994496 -133.066000
2292 245.061854 -65.664126 -133.066000
2293 246.435991 -60.302503 -133.066000
2294 247.692838 -54.912180 -133.066000
2295 248.831797 -49.495722 -133.066000
2296 249.852325 -44.055706 -133.066000
2297 250.753937 -38.594722 -133.066000
2298 251.536204 -33.115369 -133.066000
2299 252.198753 -27.620256 -133.066000
2300 252.741269 -22.111996 -133.066000
2301 253.163494 -16.593212 -133.066000
2302 253.465227 -11.066531 -133.066000
2303 253.646325 -5.534582 -133.066000
2304 253.706700 0.000000 -126.412700
2305 253.646325 5.534582 -126.412700
2306 253.465227 11.066531 -126.412700
2307 253.163494 16.593212 -126.412700
2308 252.741269 22.111996 -126.412700
2309 252.198753 27.620256 -126.412700
2310 251.536204 33.115369 -126.412700
2311 250.753937 38.594722 -126.412700
2312 249.852325 44.055706 -126.412700
2313 248.831797 49.495722 -126.412700
2314 247.692838 54.912180 -126.412700
2315 246.435991 60.302503 -126.412700
2316 245.061854 65.664126 -126.412700
2317 243.571080 70.994496 -126.412700
2318 241.964380 76.291076 -126.412700
2319 240.242518 81.551346 -126.412700
2320 238.406314 86.772802 -126.412700
2321 236.456641 91.952959 -126.412700
2322 234.394427 97.089351 -126.412700
2323 232.220655 102.179534 -126.412700
2324 229.936358 107.221085 -126.412700
2325 227.542624 112.211604 -126.412700
2326 225.040591 117.148717 -126.412700
2327 222.431452 122.030073 -126.412700
2328 219.716447 126.853350 -126.412700
2329 216.896869 131.616251 -126.412700
2330 213.974061 136.316511 -126.412700
2331 210.949411 140.951890 -126.412700
2332 207.824362 145.520185 -126.412700
2333 204.600399 150.019220 -126.412700
2334 201.279058 154.446853 -126.412700
2335 197.861919 158.800979 -126.412700
2336 194.350608 163.079523 -126.412700
2337 190.746796 167.280451 -126.412700
2338 187.052200 171.401762 -126.412700
2339 183.268577 175.441495 -126.412700
2340 179.397728 179.397728 -126.412700
2341 175.441495 183.268577 -126.412700
2342 171.401762 187.052200 -126.412700
2343 167.280451 190.746796 -126.412700
2344 163.079523 194.350608 -126.412700
2345 158.800979 197.861919 -126.412700
2346 154.446853 201.279058 -126.412700
2347 150.019220 204.600399 -126.412700
2348 145.520185 207.824362 -126.412700
2349 140.951890 210.949411 -126.412700
2350 136.316511 213.974061 -126.412700
2351 131.616251 216.896869 -126.412700
2352 126.853350 219.716447 -126.412700
2353 122.030073 222.431452 -126.412700
2354 117.148717 225.040591 -126.412700
2355 112.211604 227.542624 -126.412700
2356 107.221085 229.936358 -126.412700
2357 102.179534 232.220655 -126.412700
2358 97.089351 234.394427 -126.412700
2359 91.952959 236.456641 -126.412700
2360 86.772802 238.406314 -126.412700
2361 81.551346 240.242518 -126.412700
2362 76.291076 241.964380 -126.412700
2363 70.994496 243.571080 -126.412700
2364 65.664126 245.061854 -126.412700
2365 60.302503 246.435991 -126.412700
2366 54.912180 247.692838 -126.412700
2367 49.495722 248.831797 -126.412700
2368 44.055706 249.852325 -126.412700
2369 38.594722 250.753937 -126.412700
2370 33.115369 251.536204 -126.412700
2371 27.620256 252.198753 -126.412700
2372 22.111996 252.741269 -126.412700
2373 16.593212 253.163494 -126.412700
2374 11.066531 253.465227 -126.412700
2375 5.534582 253.646325 -126.412700
2376 0.000000 253.706700 -126.412700
2377 -5.534582 253.646325 -126.412700
2378 -11.066531 253.465227 -126.412700
2379 -16.593212 253.163494 -126.412700
2380 -22.111996 252.741269 -126.412700
2381 -27.620256 252.198753 -126.412700
2382 -33.115369 251.536204 -126.412700
2383 -38.594722 250.753937 -126.412700
2384 -44.055706 249.852325 -126.412700
2385 -49.495722 248.831797 -126.412700
2386 -54.912180 247.692838 -126.412700
2387 -60.302503 246.435991 -126.412700
2388 -65.664126 245.061854 -126.412700
2389 -70.994496 243.571080 -126.412700
2390 -76.291076 241.964380 -126.412700
2391 -81.551346 240.242518 -126.412700
2392 -86.772802 238.406314 -126.412700
2393 -91.952959 236.456641 -126.412700
2394 -97.089351 234.394427 -126.412700
2395 -102.179534 232.220655 -126.412700
2396 -107.221085 229.936358 -126.412700
2397 -112.211604 227.542624 -126.412700
2398 -117.148717 225.040591 -126.412700
2399 -122.030073 222.431452 -126.412700
2400 -126.853350 219.716447 -126.412700
2401 -131.616251 216.896869 -126.412700
2402 -136.316511 213.974061 -126.412700
2403 -140.951890 210.949411 -126.412700
2404 -145.520185 207.824362 -126.412700
2405 -150.019220 204.600399 -126.412700
2406 -154.446853 201.279058 -126.412700
2407 -158.800979 197.861919 -126.412700
2408 -163.079523 194.350608 -126.412700
2409 -167.280451 190.746796 -126.412700
2410 -171.401762 187.052200 -126.412700
2411 -175.441495 183.268577 -126.412700
2412 -179.397728 179.397728 -126.412700
2413 -183.268577 175.441495 -126.412700
2414 -187.052200 171.401762 -126.412700
2415 -190.746796 167.280451 -126.412700
2416 -194.350608 163.079523 -126.412700
2417 -197.861919 158.800979 -126.412700
2418 -201.279058 154.446853 -126.412700
2419 -204.600399 150.019220 -126.412700
2420 -207.824362 145.520185 -126.412700
2421 -210.949411 140.951890 -126.412700
2422 -213.974061 136.316511 -126.412700
2423 -216.896869 131.616251 -126.412700
2424 -219.716447 126.853350 -126.412700
2425 -222.431452 122.030073 -126.412700
2426 -225.040591 117.148717 -126.412700
2427 -227.542624 112.211604 -126.412700
2428 -229.936358 107.221085 -126.412700
2429 -232.220655 102.179534 -126.412700
2430 -234.394427 97.089351 -126.412700
2431 -236.456641 91.952959 -126.412700
2432 -238.406314 86.772802 -126.412700
2433 -240.242518 81.551346 -126.412700
2434 -241.964380 76.291076 -126.412700
2435 -243.571080 70.994496 -126.412700
2436 -245.061854 65.664126 -126.412700
2437 -246.435991 60.302503 -126.412700
2438 -247.692838 54.912180 -126.412700
2439 -248.831797 49.495722 -126.412700
2440 -249.852325 44.055706 -126.412700
2441 -250.753937 38.594722 -126.412700
2442 -251.536204 33.115369 -126.412700
2443 -252.198753 27.620256 -126.412700
2444 -252.741269 22.111996 -126.412700
2445 -253.163494 16.593212 -126.412700
2446 -253.465227 11.066531 -126.412700
2447 -253.646325 5.534582 -126.412700
2448 -253.706700 0.000000 -126.412700
2449 -253.646325 -5.534582 -126.412700
2450 -253.465227 -11.066531 -126.412700
2451 -253.163494 -16.593212 -126.412700
2452 -252.741269 -22.111996 -126.412700
2453 -252.198753 -27.620256 -126.412700
2454 -251.536204 -33.115369 -126.412700
2455 -250.753937 -38.594722 -126.412700
2456 -249.852325 -44.055706 -126.412700
2457 -248.831797 -49.495722 -126.412700
2458 -247.692838 -54.912180 -126.412700
2459 -246.435991 -60.302503 -126.412700
2460 -245.061854 -65.664126 -126.412700
2461 -243.571080 -70.994496 -126.412700
2462 -241.964380 -76.291076 -126.412700
2463 -240.242518 -81.551346 -126.412700
2464 -238.406314 -86.772802 -126.412700
2465 -236.456641 -91.952959 -126.412700
2466 -234.394427 -97.089351 -126.412700
2467 -232.220655 -102.179534 -126.412700
2468 -229.936358 -107.221085 -126.412700
2469 -227.542624 -112.211604 -126.412700
2470 -225.040591 -117.148717 -126.412700
2471 -222.431452 -122.030073 -126.412700
2472 -219.716447 -126.853350 -126.412700
2473 -216.896869 -131.616251 -126.412700
2474 -213.974061 -136.316511 -126.412700
2475 -210.949411 -140.951890 -126.412700
2476 -207.824362 -145.520185 -126.412700
2477 -204.600399 -150.019220 -126.412700
2478 -201.279058 -154.446853 -126.412700
2479 -197.861919 -158.800979 -126.412700
2480 -194.350608 -163.079523 -126.412700
2481 -190.746796 -167.280451 -126.412700
2482 -187.052200 -171.401762 -126.412700
2483 -183.268577 -175.441495 -126.412700
2484 -179.397728 -179.397728 -126.412700
2485 -175.441495 -183.268577 -126.412700
2486 -171.401762 -187.052200 -126.412700
2487 -167.280451 -190.746796 -126.412700
2488 -163.079523 -194.350608 -126.412700
2489 -158.800979 -197.861919 -126.412700
2490 -154.446853 -201.279058 -126.412700
2491 -150.019220 -204.600399 -126.412700
2492 -145.520185 -207.824362 -126.412700
2493 -140.951890 -210.949411 -126.412700
2494 -136.316511 -213.974061 -126.412700
2495 -131.616251 -216.896869 -126.412700
2496 -126.853350 -219.716447 -126.412700
2497 -122.030073 -222.431452 -126.412700
2498 -117.148717 -225.040591 -126.412700
2499 -112.211604 -227.542624 -126.412700
2500 -107.221085 -229.936358 -126.412700
2501 -102.179534 -232.220655 -126.412700
2502 -97.089351 -234.394427 -126.412700
2503 -91.952959 -236.456641 -126.412700
2504 -86.772802 -238.406314 -126.412700
2505 -81.551346 -240.242518 -126.412700
2506 -76.291076 -241.964380 -126.412700
2507 -70.994496 -243.571080 -126.412700
2508 -65.664126 -245.061854 -126.412700
2509 -60.302503 -246.435991 -126.412700
2510 -54.912180 -247.692838 -126.412700
2511 -49.495722 -248.831797 -126.412700
2512 -44.055706 -249.852325 -126.412700
2513 -38.594722 -250.753937 -126.412700
2514 -33.115369 -251.536204 -126.412700
2515 -27.620256 -252.198753 -126.412700
2516 -22.111996 -252.741269 -126.412700
2517 -16.593212 -253.163494 -126.412700
2518 -11.066531 -253.465227 -126.412700
2519 -5.534582 -253.646325 -126.412700
2520 -0.000000 -253.706700 -126.412700
2521 5.534582 -253.646325 -126.412700
2522 11.066531 -253.465227 -126.412700
2523 16.593212 -253.163494 -126.412700
2524 22.111996 -252.741269 -126.412700
2525 27.620256 -252.198753 -126.412700
2526 33.115369 -251.536204 -126.412700
2527 38.594722 -250.753937 -126.412700
2528 44.055706 -249.852325 -126.412700
2529 49.495722 -248.831797 -126.412700
2530 54.912180 -247.692838 -126.412700
2531 60.302503 -246.435991 -126.412700
2532 65.664126 -245.061854 -126.412700
2533 70.994496 -243.571080 -126.412700
2534 76.291076 -241.964380 -126.412700
2535 81.551346 -240.242518 -126.412700
2536 86.772802 -238.406314 -126.412700
2537 91.952959 -236.456641 -126.412700
2538 97.089351 -234.394427 -126.412700
2539 102.179534 -232.220655 -126.412700
2540 107.221085 -229.936358 -126.412700
2541 112.211604 -227.542624 -126.412700
2542 117.148717 -225.040591 -126.412700
2543 122.030073 -222.431452 -126.412700
2544 126.853350 -219.716447 -126.412700
2545 131.616251 -216.896869 -126.412700
2546 136.316511 -213.974061 -126.412700
2547 140.951890 -210.949411 -126.412700
2548 145.520185 -207.824362 -126.412700
2549 150.019220 -204.600399 -126.412700
2550 154.446853 -201.279058 -126.412700
2551 158.800979 -197.861919 -126.412700
2552 163.079523 -194.350608 -126.412700
2553 167.280451 -190.746796 -126.412700
2554 171.401762 -187.052200 -126.412700
2555 175.441495 -183.268577 -126.412700
2556 179.397728 -179.397728 -126.412700
2557 183.268577 -175.441495 -126.412700
2558 187.052200 -171.401762 -126.412700
2559 190.746796 -167.280451 -126.412700
2560 194.350608 -163.079523 -126.412700
2561 197.861919 -158.800979 -126.412700
2562 201.279058 -154.446853 -126.412700
2563 204.600399 -150.019220 -126.412700
2564 207.824362 -145.520185 -126.412700
2565 210.949411 -140.951890 -126.412700
2566 213.974061 -136.316511 -126.412700
2567 216.896869 -131.616251 -126.412700
2568 219.716447 -126.853350 -126.412700
2569 222.431452 -122.030073 -126.412700
2570 225.040591 -117.148717 -126.412700
2571 227.542624 -112.211604 -126.412700
2572 229.936358 -107.221085 -126.412700
2573 232.220655 -102.179534 -126.412700
2574 234.394427 -97.089351 -126.412700
2575 236.456641 -91.952959 -126.412700
2576 238.406314 -86.772802 -126.412700
2577 240.242518 -81.551346 -126.412700
2578 241.964380 -76.291076 -126.412700
2579 243.571080 -70.994496 -126.412700
2580 245.061854 -65.664126 -126.412700
2581 246.435991 -60.302503 -126.412700
2582 247.692838 -54.912180 -126.412700
2583 248.831797 -49.495722 -126.412700
2584 249.852325 -44.055706 -126.412700
2585 250.753937 -38.594722 -126.412700
2586 251.536204 -33.115369 -126.412700
2587 252.198753 -27.620256 -126.412700
2588 252.741269 -22.111996 -126.412700
2589 253.163494 -16.593212 -126.412700
2590 253.465227 -11.066531 -126.412700
2591 253.646325 -5.534582 -126.412700
2592 253.706700 0.000000 -119.759400
2593 253.646325 5.534582 -119.759400
2594 253.465227 11.066531 -119.759400
2595 253.163494 16.593212 -119.759400
2596 252.741269 22.111996 -119.759400
2597 252.198753 27.620256 -119.759400
2598 251.536204 33.115369 -119.759400
2599 250.753937 38.594722 -119.759400
2600 249.852325 44.055706 -119.759400
2601 248.831797 49.495722 -119.759400
2602 247.692838 54.912180 -119.759400
2603 246.435991 60.302503 -119.759400
2604 245.061854 65.664126 -119.759400
2605 243.571080 70.994496 -119.759400
2606 241.964380 76.291076 -119.759400
2607 240.242518 81.551346 -119.759400
2608 238.406314 86.772802 -119.759400
2609 236.456641 91.952959 -119.759400
2610 234.394427 97.089351 -119.759400
2611 232.220655 102.179534 -119.759400
2612 229.936358 107.221085 -119.759400
2613 227.542624 112.211604 -119.759400
2614 225.040591 117.148717 -119.759400
2615 222.431452 122.030073 -119.759400
2616 219.716447 126.853350 -119.759400
2617 216.896869 131.616251 -119.759400
2618 213.974061 136.316511 -119.759400
2619 210.949411 140.951890 -119.759400
2620 207.824362 145.520185 -119.759400
2621 204.600399 150.019220 -119.759400
2622 201.279058 154.446853 -119.759400
2623 197.861919 158.800979 -119.759400
2624 194.350608 163.079523 -119.759400
2625 190.746796 167.280451 -119.759400
2626 187.052200 171.401762 -119.759400
2627 183.268577 175.441495 -119.759400
2628 179.397728 179.397728 -119.759400
2629 175.441495 183.268577 -119.759400
2630 171.401762 187.052200 -119.759400
2631 167.280451 190.746796 -119.759400
2632 163.079523 194.350608 -119.759400
2633 158.800979 197.861919 -119.759400
2634 154.446853 201.279058 -119.759400
2635 150.019220 204.600399 -119.759400
2636 145.520185 207.824362 -119.759400
2637 140.951890 210.949411 -119.759400
2638 136.316511 213.974061 -119.759400
2639 131.616251 216.896869 -119.759400
2640 126.853350 219.716447 -119.759400
2641 122.030073 222.431452 -119.759400
2642 117.148717 225.040591 -119.759400
2643 112.211604 227.542624 -119.759400
2644 107.221085 229.936358 -119.759400
2645 102.179534 232.220655 -119.759400
2646 97.089351 234.394427 -119.759400
2647 91.952959 236.456641 -119.759400
2648 86.772802 238.406314 -119.759400
2649 81.551346 240.242518 -119.759400
2650 76.291076 241.964380 -119.759400
2651 70.994496 243.571080 -119.759400
2652 65.664126 245.061854 -119.759400
2653 60.302503 246.435991 -119.759400
2654 54.912180 247.692838 -119.759400
2655 49.495722 248.831797 -119.759400
2656 44.055706 249.852325 -119.759400
2657 38.594722 250.753937 -119.759400
2658 33.115369 251.536204 -119.759400
2659 27.620256 252.198753 -119.759400
2660 22.111996 252.741269 -119.759400
2661 16.593212 253.163494 -119.759400
2662 11.066531 253.465227 -119.759400
2663 5.534582 253.646325 -119.759400
2664 0.000000 253.706700 -119.759400
2665 -5.534582 253.646325 -119.759400
2666 -11.066531 253.465227 -119.759400
2667 -16.593212 253.163494 -119.759400
2668 -22.111996 252.741269 -119.759400
2669 -27.620256 252.198753 -119.759400
2670 -33.115369 251.536204 -119.759400
2671 -38.594722 250.753937 -119.759400
2672 -44.055706 249.852325 -119.759400
2673 -49.495722 248.831797 -119.759400
2674 -54.912180 247.692838 -119.759400
2675 -60.302503 246.435991 -119.759400
2676 -65.664126 245.061854 -119.759400
2677 -70.994496 243.571080 -119.759400
2678 -76.291076 241.964380 -119.759400
2679 -81.551346 240.242518 -119.759400
2680 -86.772802 238.406314 -119.759400
2681 -91.952959 236.456641 -119.759400
2682 -97.089351 234.394427 -119.759400
2683 -102.179534 232.220655 -119.759400
2684 -107.221085 229.936358 -119.759400
2685 -112.211604 227.542624 -119.759400
2686 -117.148717 225.040591 -119.759400
2687 -122.030073 222.431452 -119.759400
2688 -126.853350 219.716447 -119.759400
2689 -131.616251 216.896869 -119.759400
2690 -136.316511 213.974061 -119.759400
2691 -140.951890 210.949411 -119.759400
2692 -145.520185 207.824362 -119.759400
2693 -150.019220 204.600399 -119.759400
2694 -154.446853 201.279058 -119.759400
2695 -158.800979 197.861919 -119.759400
2696 -163.079523 194.350608 -119.759400
2697 -167.280451 190.746796 -119.759400
2698 -171.401762 187.052200 -119.759400
2699 -175.441495 183.268577 -119.759400
2700 -179.397728 179.397728 -119.759400
2701 -183.268577 175.441495 -119.759400
2702 -187.052200 171.401762 -119.759400
2703 -190.746796 167.280451 -119.759400
2704 -194.350608 163.079523 -119.759400
2705 -197.861919 158.800979 -119.759400
2706 -201.279058 154.446853 -119.759400
2707 -204.600399 150.019220 -119.759400
2708 -207.824362 145.520185 -119.759400
2709 -210.949411 140.951890 -119.759400
2710 -213.974061 136.316511 -119.759400
2711 -216.896869 131.616251 -119.759400
2712 -219.716447 126.853350 -119.759400
2713 -222.431452 122.030073 -119.759400
2714 -225.040591 117.148717 -119.759400
2715 -227.542624 112.211604 -119.759400
2716 -229.936358 107.221085 -119.759400
2717 -232.220655 102.179534 -119.759400
2718 -234.394427 97.089351 -119.759400
2719 -236.456641 91.952959 -119.759400
2720 -238.406314 86.772802 -119.759400
2721 -240.242518 81.551346 -119.759400
2722 -241.964380 76.291076 -119.759400
2723 -243.571080 70.994496 -119.759400
2724 -245.061854 65.664126 -119.759400
2725 -246.435991 60.302503 -119.759400
2726 -247.692838 54.912180 -119.759400
2727 -248.831797 49.495722 -119.759400
2728 -249.852325 44.055706 -119.759400
2729 -250.753937 38.594722 -119.759400
2730 -251.536204 33.115369 -119.759400
2731 -252.198753 27.620256 -119.759400
2732 -252.741269 22.111996 -119.759400
2733 -253.163494 16.593212 -119.759400
2734 -253.465227 11.066531 -119.759400
2735 -253.646325 5.534582 -119.759400
2736 -253.706700 0.000000 -119.759400
2737 -253.646325 -5.534582 -119.759400
2738 -253.465227 -11.066531 -119.759400
2739 -253.163494 -16.593212 -119.759400
2740 -252.741269 -22.111996 -119.759400
2741 -252.198753 -27.620256 -119.759400
2742 -251.536204 -33.115369 -119.759400
2743 -250.753937 -38.594722 -119.759400
2744 -249.852325 -44.055706 -119.759400
2745 -248.831797 -49.495722 -119.759400
2746 -247.692838 -54.912180 -119.759400
2747 -246.435991 -60.302503 -119.759400
2748 -245.061854 -65.664126 -119.759400
2749 -243.571080 -70.994496 -119.759400
2750 -241.964380 -76.291076 -119.759400
2751 -240.242518 -81.551346 -119.759400
2752 -238.406314 -86.772802 -119.759400
2753 -236.456641 -91.952959 -119.759400
2754 -234.394427 -97.089351 -119.759400
2755 -232.220655 -102.179534 -119.759400
2756 -229.936358 -107.221085 -119.759400
2757 -227.542624 -112.211604 -119.759400
2758 -225.040591 -117.148717 -119.759400
2759 -222.431452 -122.030073 -119.759400
2760 -219.716447 -126.853350 -119.759400
2761 -216.896869 -131.616251 -119.759400
2762 -213.974061 -136.316511 -119.759400
2763 -210.949411 -140.951890 -119.759400
2764 -207.824362 -145.520185 -119.759400
2765 -204.600399 -150.019220 -119.759400
2766 -201.279058 -154.446853 -119.759400
2767 -197.861919 -158.800979 -119.759400
2768 -194.350608 -163.079523 -119.759400
2769 -190.746796 -167.280451 -119.759400
2770 -187.052200 -171.401762 -119.759400
2771 -183.268577 -175.441495 -119.759400
2772 -179.397728 -179.397728 -119.759400
2773 -175.441495 -183.268577 -119.759400
2774 -171.401762 -187.052200 -119.759400
2775 -167.280451 -190.746796 -119.759400
2776 -163.079523 -194.350608 -119.759400
2777 -158.800979 -197.861919 -119.759400
2778 -154.446853 -201.279058 -119.759400
2779 -150.019220 -204.600399 -119.759400
2780 -145.520185 -207.824362 -119.759400
2781 -140.951890 -210.949411 -119.759400
2782 -136.316511 -213.974061 -119.759400
2783 -131.616251 -216.896869 -119.759400
2784 -126.853350 -219.716447 -119.759400
2785 -122.030073 -222.431452 -119.759400
2786 -117.148717 -225.040591 -119.759400
2787 -112.211604 -227.542624 -119.759400
2788 -107.221085 -229.936358 -119.759400
2789 -102.179534 -232.220655 -119.759400
2790 -97.089351 -234.394427 -119.759400
2791 -91.952959 -236.456641 -119.759400
2792 -86.772802 -238.406314 -119.759400
2793 -81.551346 -240.242518 -119.759400
2794 -76.291076 -241.964380 -119.759400
2795 -70.994496 -243.571080 -119.759400
2796 -65.664126 -245.061854 -119.759400
2797 -60.302503 -246.435991 -119.759400
2798 -54.912180 -247.692838 -119.759400
2799 -49.495722 -248.831797 -119.759400
2800 -44.055706 -249.852325 -119.759400
2801 -38.594722 -250.753937 -119.759400
2802 -33.115369 -251.536204 -119.759400
2803 -27.620256 -252.198753 -119.759400
2804 -22.111996 -252.741269 -119.759400
2805 -16.593212 -253.163494 -119.759400
2806 -11.066531 -253.465227 -119.759400
2807 -5.534582 -253.646325 -119.759400
2808 -0.000000 -253.706700 -119.759400
2809 5.534582 -253.646325 -119.759400
2810 11.066531 -253.465227 -119.759400
2811 16.593212 -253.163494 -119.759400
2812 22.111996 -252.741269 -119.759400
2813 27.620256 -252.198753 -119.759400
2814 33.115369 -251.536204 -119.759400
2815 38.594722 -250.753937 -119.759400
2816 44.055706 -249.852325 -119.759400
2817 49.495722 -248.831797 -119.759400
2818 54.912180 -247.692838 -119.759400
2819 60.302503 -246.435991 -119.759400
2820 65.664126 -245.061854 -119.759400
2821 70.994496 -243.571080 -119.759400
2822 76.291076 -241.964380 -119.759400
2823 81.551346 -240.242518 -119.759400
2824 86.772802 -238.406314 -119.759400
2825 91.952959 -236.456641 -119.759400
2826 97.089351 -234.394427 -119.759400
2827 102.179534 -232.220655 -119.759400
2828 107.221085 -229.936358 -119.759400
2829 112.211604 -227.542624 -119.759400
2830 117.148717 -225.040591 -119.759400
2831 122.030073 -222.431452 -119.759400
2832 126.853350 -219.716447 -119.759400
2833 131.616251 -216.896869 -119.759400
2834 136.316511 -213.974061 -119.759400
2835 140.951890 -210.949411 -119.759400
2836 145.520185 -207.824362 -119.759400
2837 150.019220 -204.600399 -119.759400
2838 154.446853 -201.279058 -119.759400
2839 158.800979 -197.861919 -119.759400
2840 163.079523 -194.350608 -119.759400
2841 167.280451 -190.746796 -119.759400
2842 171.401762 -187.052200 -119.759400
2843 175.441495 -183.268577 -119.759400
2844 179.397728 -179.397728 -119.759400
2845 183.268577 -175.441495 -119.759400
2846 187.052200 -171.401762 -119.759400
2847 190.746796 -167.280451 -119.759400
2848 194.350608 -163.079523 -119.759400
2849 197.861919 -158.800979 -119.759400
2850 201.279058 -154.446853 -119.759400
2851 204.600399 -150.019220 -119.759400
2852 207.824362 -145.520185 -119.759400
2853 210.949411 -140.951890 -119.759400
2854 213.974061 -136.316511 -119.759400
2855 216.896869 -131.616251 -119.759400
2856 219.716447 -126.853350 -119.759400
2857 222.431452 -122.030073 -119.759400
2858 225.040591 -117.148717 -119.759400
2859 227.542624 -112.211604 -119.759400
2860 229.936358 -107.221085 -119.759400
2861 232.220655 -102.179534 -119.759400
2862 234.394427 -97.089351 -119.759400
2863 236.456641 -91.952959 -119.759400
2864 238.406314 -86.772802 -119.759400
2865 240.242518 -81.551346 -119.759400
2866 241.964380 -76.291076 -119.759400
2867 243.571080 -70.994496 -119.759400
2868 245.061854 -65.664126 -119.759400
2869 246.435991 -60.302503 -119.759400
2870 247.692838 -54.912180 -119.759400
2871 248.831797 -49.495722 -119.759400
2872 249.852325 -44.055706 -119.759400
2873 250.753937 -38.594722 -119.759400
2874 251.536204 -33.115369 -119.759400
2875 252.198753 -27.620256 -119.759400
2876 252.741269 -22.111996 -119.759400
2877 253.163494 -16.593212 -119.759400
2878 253.465227 -11.066531 -119.759400
2879 253.646325 -5.534582 -119.759400
2880 253.706700 0.000000 -113.106100
2881 253.646325 5.534582 -113.106100
2882 253.465227 11.066531 -113.106100
2883 253.163494 16.593212 -113.106100
2884 252.741269 22.111996 -113.106100
2885 252.198753 27.620256 -113.106100
2886 251.536204 33.115369 -113.106100
2887 250.753937 38.594722 -113.106100
2888 249.852325 44.055706 -113.106100
2889 248.831797 49.495722 -113.106100
2890 247.692838 54.912180 -113.106100
2891 246.435991 60.302503 -113.106100
2892 245.061854 65.664126 -113.106100
2893 243.571080 70.994496 -113.106100
2894 241.964380 76.291076 -113.106100
