# detector_id x y z
4969 98.919022 273.203491 50.972820
4970 94.781479 274.666321 50.972820
4971 90.622322 276.066498 50.972820
4972 86.442490 277.403687 50.972820
4973 82.242935 278.677612 50.972820
4974 78.024620 279.887970 50.972820
4975 73.788506 281.034454 50.972820
4976 69.535561 282.116852 50.972820
4977 65.266747 283.134888 50.972820
4978 60.983051 284.088318 50.972820
4979 56.685444 284.976959 50.972820
4980 52.374905 285.800598 50.972820
4981 48.052414 286.559021 50.972820
4982 43.718967 287.252106 50.972820
4983 39.375542 287.879639 50.972820
4984 35.023136 288.441498 50.972820
4985 30.662743 288.937561 50.972820
4986 26.295353 289.367706 50.972820
4987 21.921965 289.731842 50.972820
4988 17.543575 290.029877 50.972820
4989 13.161185 290.261780 50.972820
4990 8.775792 290.427429 50.972820
4991 4.388396 290.526855 50.972820
4992 0.000000 290.559998 45.607262
4993 -4.388396 290.526855 45.607262
4994 -8.775792 290.427429 45.607262
4995 -13.161185 290.261780 45.607262
4996 -17.543575 290.029877 45.607262
4997 -21.921965 289.731842 45.607262
4998 -26.295353 289.367706 45.607262
4999 -30.662743 288.937561 45.607262
5000 -35.023136 288.441498 45.607262
5001 -39.375542 287.879639 45.607262
5002 -43.718967 287.252106 45.607262
5003 -48.052414 286.559021 45.607262
5004 -52.374905 285.800598 45.607262
5005 -56.685444 284.976959 45.607262
5006 -60.983051 284.088318 45.607262
5007 -65.266747 283.134888 45.607262
5008 -69.535561 282.116852 45.607262
5009 -73.788506 281.034454 45.607262
5010 -78.024620 279.887970 45.607262
5011 -82.242935 278.677612 45.607262
5012 -86.442490 277.403687 45.607262
5013 -90.622322 276.066498 45.607262
5014 -94.781479 274.666321 45.607262
5015 -98.919022 273.203491 45.607262
5016 -103.033997 271.678314 45.607262
5017 -107.125465 270.091187 45.607262
5018 -111.192497 268.442444 45.607262
5019 -115.234161 266.732452 45.607262
5020 -119.249542 264.961609 45.607262
5021 -123.237717 263.130341 45.607262
5022 -127.197784 261.239044 45.607262
5023 -131.128830 259.288147 45.607262
5024 -135.029968 257.278107 45.607262
5025 -138.900299 255.209366 45.607262
5026 -142.738937 253.082413 45.607262
5027 -146.545029 250.897720 45.607262
5028 -150.317673 248.655807 45.607262
5029 -154.056030 246.357162 45.607262
5030 -157.759262 244.002319 45.607262
5031 -161.426483 241.591812 45.607262
5032 -165.056885 239.126190 45.607262
5033 -168.649643 236.606018 45.607262
5034 -172.203918 234.031876 45.607262
5035 -175.718918 231.404343 45.607262
5036 -179.193832 228.724030 45.607262
5037 -182.627869 225.991531 45.607262
5038 -186.020248 223.207489 45.607262
5039 -189.370178 220.372513 45.607262
5040 -192.676910 217.487274 45.607262
5041 -195.939697 214.552429 45.607262
5042 -199.157791 211.568634 45.607262
5043 -202.330444 208.536575 45.607262
5044 -205.456940 205.456940 45.607262
5045 -208.536575 202.330444 45.607262
5046 -211.568634 199.157791 45.607262
5047 -214.552429 195.939697 45.607262
5048 -217.487274 192.676910 45.607262
5049 -220.372513 189.370178 45.607262
5050 -223.207489 186.020248 45.607262
5051 -225.991531 182.627869 45.607262
5052 -228.724030 179.193832 45.607262
5053 -231.404343 175.718918 45.607262
5054 -234.031876 172.203918 45.607262
5055 -236.606018 168.649643 45.607262
5056 -239.126190 165.056885 45.607262
5057 -241.591812 161.426483 45.607262
5058 -244.002319 157.759262 45.607262
5059 -246.357162 154.056030 45.607262
5060 -248.655807 150.317673 45.607262
5061 -250.897720 146.545029 45.607262
5062 -253.082413 142.738937 45.607262
5063 -255.209366 138.900299 45.607262
5064 -257.278107 135.029968 45.607262
5065 -259.288147 131.128830 45.607262
5066 -261.239044 127.197784 45.607262
5067 -263.130341 123.237717 45.607262
5068 -264.961609 119.249542 45.607262
5069 -266.732452 115.234161 45.607262
5070 -268.442444 111.192497 45.607262
5071 -270.091187 107.125465 45.607262
5072 -271.678314 103.033997 45.607262
5073 -273.203491 98.919022 45.607262
5074 -274.666321 94.781479 45.607262
5075 -276.066498 90.622322 45.607262
5076 -277.403687 86.442490 45.607262
5077 -278.677612 82.242935 45.607262
5078 -279.887970 78.024620 45.607262
5079 -281.034454 73.788506 45.607262
5080 -282.116852 69.535561 45.607262
5081 -283.134888 65.266747 45.607262
5082 -284.088318 60.983051 45.607262
5083 -284.976959 56.685444 45.607262
5084 -285.800598 52.374905 45.607262
5085 -286.559021 48.052414 45.607262
5086 -287.252106 43.718967 45.607262
5087 -287.879639 39.375542 45.607262
5088 -288.441498 35.023136 45.607262
5089 -288.937561 30.662743 45.607262
5090 -289.367706 26.295353 45.607262
5091 -289.731842 21.921965 45.607262
5092 -290.029877 17.543575 45.607262
5093 -290.261780 13.161185 45.607262
5094 -290.427429 8.775792 45.607262
5095 -290.526855 4.388396 45.607262
5096 -290.559998 0.000000 45.607262
5097 -290.526855 -4.388396 45.607262
5098 -290.427429 -8.775792 45.607262
5099 -290.261780 -13.161185 45.607262
5100 -290.029877 -17.543575 45.607262
5101 -289.731842 -21.921965 45.607262
5102 -289.367706 -26.295353 45.607262
5103 -288.937561 -30.662743 45.607262
5104 -288.441498 -35.023136 45.607262
5105 -287.879639 -39.375542 45.607262
5106 -287.252106 -43.718967 45.607262
5107 -286.559021 -48.052414 45.607262
5108 -285.800598 -52.374905 45.607262
5109 -284.976959 -56.685444 45.607262
5110 -284.088318 -60.983051 45.607262
5111 -283.134888 -65.266747 45.607262
5112 -282.116852 -69.535561 45.607262
5113 -281.034454 -73.788506 45.607262
5114 -279.887970 -78.024620 45.607262
5115 -278.677612 -82.242935 45.607262
5116 -277.403687 -86.442490 45.607262
5117 -276.066498 -90.622322 45.607262
5118 -274.666321 -94.781479 45.607262
5119 -273.203491 -98.919022 45.607262
5120 -271.678314 -103.033997 45.607262
5121 -270.091187 -107.125465 45.607262
5122 -268.442444 -111.192497 45.607262
5123 -266.732452 -115.234161 45.607262
5124 -264.961609 -119.249542 45.607262
5125 -263.130341 -123.237717 45.607262
5126 -261.239044 -127.197784 45.607262
5127 -259.288147 -131.128830 45.607262
5128 -257.278107 -135.029968 45.607262
5129 -255.209366 -138.900299 45.607262
5130 -253.082413 -142.738937 45.607262
5131 -250.897720 -146.545029 45.607262
5132 -248.655807 -150.317673 45.607262
5133 -246.357162 -154.056030 45.607262
5134 -244.002319 -157.759262 45.607262
5135 -241.591812 -161.426483 45.607262
5136 -239.126190 -165.056885 45.607262
5137 -236.606018 -168.649643 45.607262
5138 -234.031876 -172.203918 45.607262
5139 -231.404343 -175.718918 45.607262
5140 -228.724030 -179.193832 45.607262
5141 -225.991531 -182.627869 45.607262
5142 -223.207489 -186.020248 45.607262
5143 -220.372513 -189.370178 45.607262
5144 -217.487274 -192.676910 45.607262
5145 -214.552429 -195.939697 45.607262
5146 -211.568634 -199.157791 45.607262
5147 -208.536575 -202.330444 45.607262
5148 -205.456940 -205.456940 45.607262
5149 -202.330444 -208.536575 45.607262
5150 -199.157791 -211.568634 45.607262
5151 -195.939697 -214.552429 45.607262
5152 -192.676910 -217.487274 45.607262
5153 -189.370178 -220.372513 45.607262
5154 -186.020248 -223.207489 45.607262
5155 -182.627869 -225.991531 45.607262
5156 -179.193832 -228.724030 45.607262
5157 -175.718918 -231.404343 45.607262
5158 -172.203918 -234.031876 45.607262
5159 -168.649643 -236.606018 45.607262
5160 -165.056885 -239.126190 45.607262
5161 -161.426483 -241.591812 45.607262
5162 -157.759262 -244.002319 45.607262
5163 -154.056030 -246.357162 45.607262
5164 -150.317673 -248.655807 45.607262
5165 -146.545029 -250.897720 45.607262
5166 -142.738937 -253.082413 45.607262
5167 -138.900299 -255.209366 45.607262
5168 -135.029968 -257.278107 45.607262
5169 -131.128830 -259.288147 45.607262
5170 -127.197784 -261.239044 45.607262
5171 -123.237717 -263.130341 45.607262
5172 -119.249542 -264.961609 45.607262
5173 -115.234161 -266.732452 45.607262
5174 -111.192497 -268.442444 45.607262
5175 -107.125465 -270.091187 45.607262
5176 -103.033997 -271.678314 45.607262
5177 -98.919022 -273.203491 45.607262
5178 -94.781479 -274.666321 45.607262
5179 -90.622322 -276.066498 45.607262
5180 -86.442490 -277.403687 45.607262
5181 -82.242935 -278.677612 45.607262
5182 -78.024620 -279.887970 45.607262
5183 -73.788506 -281.034454 45.607262
5184 -69.535561 -282.116852 45.607262
5185 -65.266747 -283.134888 45.607262
5186 -60.983051 -284.088318 45.607262
5187 -56.685444 -284.976959 45.607262
5188 -52.374905 -285.800598 45.607262
5189 -48.052414 -286.559021 45.607262
5190 -43.718967 -287.252106 45.607262
5191 -39.375542 -287.879639 45.607262
5192 -35.023136 -288.441498 45.607262
5193 -30.662743 -288.937561 45.607262
5194 -26.295353 -289.367706 45.607262
5195 -21.921965 -289.731842 45.607262
5196 -17.543575 -290.029877 45.607262
5197 -13.161185 -290.261780 45.607262
5198 -8.775792 -290.427429 45.607262
5199 -4.388396 -290.526855 45.607262
5200 -0.000000 -290.559998 45.607262
5201 4.388396 -290.526855 45.607262
5202 8.775792 -290.427429 45.607262
5203 13.161185 -290.261780 45.607262
5204 17.543575 -290.029877 45.607262
5205 21.921965 -289.731842 45.607262
5206 26.295353 -289.367706 45.607262
5207 30.662743 -288.937561 45.607262
5208 35.023136 -288.441498 45.607262
5209 39.375542 -287.879639 45.607262
5210 43.718967 -287.252106 45.607262
5211 48.052414 -286.559021 45.607262
5212 52.374905 -285.800598 45.607262
5213 56.685444 -284.976959 45.607262
5214 60.983051 -284.088318 45.607262
5215 65.266747 -283.134888 45.607262
5216 69.535561 -282.116852 45.607262
5217 73.788506 -281.034454 45.607262
5218 78.024620 -279.887970 45.607262
5219 82.242935 -278.677612 45.607262
5220 86.442490 -277.403687 45.607262
5221 90.622322 -276.066498 45.607262
5222 94.781479 -274.666321 45.607262
5223 98.919022 -273.203491 45.607262
5224 103.033997 -271.678314 45.607262
5225 107.125465 -270.091187 45.607262
5226 111.192497 -268.442444 45.607262
5227 115.234161 -266.732452 45.607262
5228 119.249542 -264.961609 45.607262
5229 123.237717 -263.130341 45.607262
5230 127.197784 -261.239044 45.607262
5231 131.128830 -259.288147 45.607262
5232 135.029968 -257.278107 45.607262
5233 138.900299 -255.209366 45.607262
5234 142.738937 -253.082413 45.607262
5235 146.545029 -250.897720 45.607262
5236 150.317673 -248.655807 45.607262
5237 154.056030 -246.357162 45.607262
5238 157.759262 -244.002319 45.607262
5239 161.426483 -241.591812 45.607262
5240 165.056885 -239.126190 45.607262
5241 168.649643 -236.606018 45.607262
5242 172.203918 -234.031876 45.607262
5243 175.718918 -231.404343 45.607262
5244 179.193832 -228.724030 45.607262
5245 182.627869 -225.991531 45.607262
5246 186.020248 -223.207489 45.607262
5247 189.370178 -220.372513 45.607262
5248 192.676910 -217.487274 45.607262
5249 195.939697 -214.552429 45.607262
5250 199.157791 -211.568634 45.607262
5251 202.330444 -208.536575 45.607262
5252 205.456940 -205.456940 45.607262
5253 208.536575 -202.330444 45.607262
5254 211.568634 -199.157791 45.607262
5255 214.552429 -195.939697 45.607262
5256 217.487274 -192.676910 45.607262
5257 220.372513 -189.370178 45.607262
5258 223.207489 -186.020248 45.607262
5259 225.991531 -182.627869 45.607262
5260 228.724030 -179.193832 45.607262
5261 231.404343 -175.718918 45.607262
5262 234.031876 -172.203918 45.607262
5263 236.606018 -168.649643 45.607262
5264 239.126190 -165.056885 45.607262
5265 241.591812 -161.426483 45.607262
5266 244.002319 -157.759262 45.607262
5267 246.357162 -154.056030 45.607262
5268 248.655807 -150.317673 45.607262
5269 250.897720 -146.545029 45.607262
5270 253.082413 -142.738937 45.607262
5271 255.209366 -138.900299 45.607262
5272 257.278107 -135.029968 45.607262
5273 259.288147 -131.128830 45.607262
5274 261.239044 -127.197784 45.607262
5275 263.130341 -123.237717 45.607262
5276 264.961609 -119.249542 45.607262
5277 266.732452 -115.234161 45.607262
5278 268.442444 -111.192497 45.607262
5279 270.091187 -107.125465 45.607262
5280 271.678314 -103.033997 45.607262
5281 273.203491 -98.919022 45.607262
5282 274.666321 -94.781479 45.607262
5283 276.066498 -90.622322 45.607262
5284 277.403687 -86.442490 45.607262
5285 278.677612 -82.242935 45.607262
5286 279.887970 -78.024620 45.607262
5287 281.034454 -73.788506 45.607262
5288 282.116852 -69.535561 45.607262
5289 283.134888 -65.266747 45.607262
5290 284.088318 -60.983051 45.607262
5291 284.976959 -56.685444 45.607262
5292 285.800598 -52.374905 45.607262
5293 286.559021 -48.052414 45.607262
5294 287.252106 -43.718967 45.607262
5295 287.879639 -39.375542 45.607262
5296 288.441498 -35.023136 45.607262
5297 288.937561 -30.662743 45.607262
5298 289.367706 -26.295353 45.607262
5299 289.731842 -21.921965 45.607262
5300 290.029877 -17.543575 45.607262
5301 290.261780 -13.161185 45.607262
5302 290.427429 -8.775792 45.607262
5303 290.526855 -4.388396 45.607262
5304 290.559998 -0.000000 45.607262
5305 290.526855 4.388396 45.607262
5306 290.427429 8.775792 45.607262
5307 290.261780 13.161185 45.607262
5308 290.029877 17.543575 45.607262
5309 289.731842 21.921965 45.607262
5310 289.367706 26.295353 45.607262
5311 288.937561 30.662743 45.607262
5312 288.441498 35.023136 45.607262
5313 287.879639 39.375542 45.607262
5314 287.252106 43.718967 45.607262
5315 286.559021 48.052414 45.607262
5316 285.800598 52.374905 45.607262
5317 284.976959 56.685444 45.607262
5318 284.088318 60.983051 45.607262
5319 283.134888 65.266747 45.607262
5320 282.116852 69.535561 45.607262
5321 281.034454 73.788506 45.607262
5322 279.887970 78.024620 45.607262
5323 278.677612 82.242935 45.607262
5324 277.403687 86.442490 45.607262
5325 276.066498 90.622322 45.607262
5326 274.666321 94.781479 45.607262
5327 273.203491 98.919022 45.607262
5328 271.678314 103.033997 45.607262
5329 270.091187 107.125465 45.607262
5330 268.442444 111.192497 45.607262
5331 266.732452 115.234161 45.607262
5332 264.961609 119.249542 45.607262
5333 263.130341 123.237717 45.607262
5334 261.239044 127.197784 45.607262
5335 259.288147 131.128830 45.607262
5336 257.278107 135.029968 45.607262
5337 255.209366 138.900299 45.607262
5338 253.082413 142.738937 45.607262
5339 250.897720 146.545029 45.607262
5340 248.655807 150.317673 45.607262
5341 246.357162 154.056030 45.607262
5342 244.002319 157.759262 45.607262
5343 241.591812 161.426483 45.607262
5344 239.126190 165.056885 45.607262
5345 236.606018 168.649643 45.607262
5346 234.031876 172.203918 45.607262
5347 231.404343 175.718918 45.607262
5348 228.724030 179.193832 45.607262
5349 225.991531 182.627869 45.607262
5350 223.207489 186.020248 45.607262
5351 220.372513 189.370178 45.607262
5352 217.487274 192.676910 45.607262
5353 214.552429 195.939697 45.607262
5354 211.568634 199.157791 45.607262
5355 208.536575 202.330444 45.607262
5356 205.456940 205.456940 45.607262
5357 202.330444 208.536575 45.607262
5358 199.157791 211.568634 45.607262
5359 195.939697 214.552429 45.607262
5360 192.676910 217.487274 45.607262
5361 189.370178 220.372513 45.607262
5362 186.020248 223.207489 45.607262
5363 182.627869 225.991531 45.607262
5364 179.193832 228.724030 45.607262
5365 175.718918 231.404343 45.607262
5366 172.203918 234.031876 45.607262
5367 168.649643 236.606018 45.607262
5368 165.056885 239.126190 45.607262
5369 161.426483 241.591812 45.607262
5370 157.759262 244.002319 45.607262
5371 154.056030 246.357162 45.607262
5372 150.317673 248.655807 45.607262
5373 146.545029 250.897720 45.607262
5374 142.738937 253.082413 45.607262
5375 138.900299 255.209366 45.607262
5376 135.029968 257.278107 45.607262
5377 131.128830 259.288147 45.607262
5378 127.197784 261.239044 45.607262
5379 123.237717 263.130341 45.607262
5380 119.249542 264.961609 45.607262
5381 115.234161 266.732452 45.607262
5382 111.192497 268.442444 45.607262
5383 107.125465 270.091187 45.607262
5384 103.033997 271.678314 45.607262
5385 98.919022 273.203491 45.607262
5386 94.781479 274.666321 45.607262
5387 90.622322 276.066498 45.607262
5388 86.442490 277.403687 45.607262
5389 82.242935 278.677612 45.607262
5390 78.024620 279.887970 45.607262
5391 73.788506 281.034454 45.607262
5392 69.535561 282.116852 45.607262
5393 65.266747 283.134888 45.607262
5394 60.983051 284.088318 45.607262
5395 56.685444 284.976959 45.607262
5396 52.374905 285.800598 45.607262
5397 48.052414 286.559021 45.607262
5398 43.718967 287.252106 45.607262
5399 39.375542 287.879639 45.607262
5400 35.023136 288.441498 45.607262
5401 30.662743 288.937561 45.607262
5402 26.295353 289.367706 45.607262
5403 21.921965 289.731842 45.607262
5404 17.543575 290.029877 45.607262
5405 13.161185 290.261780 45.607262
5406 8.775792 290.427429 45.607262
5407 4.388396 290.526855 45.607262
5408 0.000000 290.559998 40.241699
5409 -4.388396 290.526855 40.241699
5410 -8.775792 290.427429 40.241699
5411 -13.161185 290.261780 40.241699
5412 -17.543575 290.029877 40.241699
5413 -21.921965 289.731842 40.241699
5414 -26.295353 289.367706 40.241699
5415 -30.662743 288.937561 40.241699
5416 -35.023136 288.441498 40.241699
5417 -39.375542 287.879639 40.241699
5418 -43.718967 287.252106 40.241699
5419 -48.052414 286.559021 40.241699
5420 -52.374905 285.800598 40.241699
5421 -56.685444 284.976959 40.241699
5422 -60.983051 284.088318 40.241699
5423 -65.266747 283.134888 40.241699
5424 -69.535561 282.116852 40.241699
5425 -73.788506 281.034454 40.241699
5426 -78.024620 279.887970 40.241699
5427 -82.242935 278.677612 40.241699
5428 -86.442490 277.403687 40.241699
5429 -90.622322 276.066498 40.241699
5430 -94.781479 274.666321 40.241699
5431 -98.919022 273.203491 40.241699
5432 -103.033997 271.678314 40.241699
5433 -107.125465 270.091187 40.241699
5434 -111.192497 268.442444 40.241699
5435 -115.234161 266.732452 40.241699
5436 -119.249542 264.961609 40.241699
5437 -123.237717 263.130341 40.241699
5438 -127.197784 261.239044 40.241699
5439 -131.128830 259.288147 40.241699
5440 -135.029968 257.278107 40.241699
5441 -138.900299 255.209366 40.241699
5442 -142.738937 253.082413 40.241699
5443 -146.545029 250.897720 40.241699
5444 -150.317673 248.655807 40.241699
5445 -154.056030 246.357162 40.241699
5446 -157.759262 244.002319 40.241699
5447 -161.426483 241.591812 40.241699
5448 -165.056885 239.126190 40.241699
5449 -168.649643 236.606018 40.241699
5450 -172.203918 234.031876 40.241699
5451 -175.718918 231.404343 40.241699
5452 -179.193832 228.724030 40.241699
5453 -182.627869 225.991531 40.241699
5454 -186.020248 223.207489 40.241699
5455 -189.370178 220.372513 40.241699
5456 -192.676910 217.487274 40.241699
5457 -195.939697 214.552429 40.241699
5458 -199.157791 211.568634 40.241699
5459 -202.330444 208.536575 40.241699
5460 -205.456940 205.456940 40.241699
5461 -208.536575 202.330444 40.241699
5462 -211.568634 199.157791 40.241699
5463 -214.552429 195.939697 40.241699
5464 -217.487274 192.676910 40.241699
5465 -220.372513 189.370178 40.241699
5466 -223.207489 186.020248 40.241699
5467 -225.991531 182.627869 40.241699
5468 -228.724030 179.193832 40.241699
5469 -231.404343 175.718918 40.241699
5470 -234.031876 172.203918 40.241699
5471 -236.606018 168.649643 40.241699
5472 -239.126190 165.056885 40.241699
5473 -241.591812 161.426483 40.241699
5474 -244.002319 157.759262 40.241699
5475 -246.357162 154.056030 40.241699
5476 -248.655807 150.317673 40.241699
5477 -250.897720 146.545029 40.241699
5478 -253.082413 142.738937 40.241699
5479 -255.209366 138.900299 40.241699
5480 -257.278107 135.029968 40.241699
5481 -259.288147 131.128830 40.241699
5482 -261.239044 127.197784 40.241699
5483 -263.130341 123.237717 40.241699
5484 -264.961609 119.249542 40.241699
5485 -266.732452 115.234161 40.241699
5486 -268.442444 111.192497 40.241699
5487 -270.091187 107.125465 40.241699
5488 -271.678314 103.033997 40.241699
5489 -273.203491 98.919022 40.241699
5490 -274.666321 94.781479 40.241699
5491 -276.066498 90.622322 40.241699
5492 -277.403687 86.442490 40.241699
5493 -278.677612 82.242935 40.241699
5494 -279.887970 78.024620 40.241699
5495 -281.034454 73.788506 40.241699
5496 -282.116852 69.535561 40.241699
5497 -283.134888 65.266747 40.241699
5498 -284.088318 60.983051 40.241699
5499 -284.976959 56.685444 40.241699
5500 -285.800598 52.374905 40.241699
5501 -286.559021 48.052414 40.241699
5502 -287.252106 43.718967 40.241699
5503 -287.879639 39.375542 40.241699
5504 -288.441498 35.023136 40.241699
5505 -288.937561 30.662743 40.241699
5506 -289.367706 26.295353 40.241699
5507 -289.731842 21.921965 40.241699
5508 -290.029877 17.543575 40.241699
5509 -290.261780 13.161185 40.241699
5510 -290.427429 8.775792 40.241699
5511 -290.526855 4.388396 40.241699
5512 -290.559998 0.000000 40.241699
5513 -290.526855 -4.388396 40.241699
5514 -290.427429 -8.775792 40.241699
5515 -290.261780 -13.161185 40.241699
5516 -290.029877 -17.543575 40.241699
5517 -289.731842 -21.921965 40.241699
5518 -289.367706 -26.295353 40.241699
5519 -288.937561 -30.662743 40.241699
5520 -288.441498 -35.023136 40.241699
5521 -287.879639 -39.375542 40.241699
5522 -287.252106 -43.718967 40.241699
5523 -286.559021 -48.052414 40.241699
5524 -285.800598 -52.374905 40.241699
5525 -284.976959 -56.685444 40.241699
5526 -284.088318 -60.983051 40.241699
5527 -283.134888 -65.266747 40.241699
5528 -282.116852 -69.535561 40.241699
5529 -281.034454 -73.788506 40.241699
5530 -279.887970 -78.024620 40.241699
5531 -278.677612 -82.242935 40.241699
5532 -277.403687 -86.442490 40.241699
5533 -276.066498 -90.622322 40.241699
5534 -274.666321 -94.781479 40.241699
5535 -273.203491 -98.919022 40.241699
5536 -271.678314 -103.033997 40.241699
5537 -270.091187 -107.125465 40.241699
5538 -268.442444 -111.192497 40.241699
5539 -266.732452 -115.234161 40.241699
5540 -264.961609 -119.249542 40.241699
5541 -263.130341 -123.237717 40.241699
5542 -261.239044 -127.197784 40.241699
5543 -259.288147 -131.128830 40.241699
5544 -257.278107 -135.029968 40.241699
5545 -255.209366 -138.900299 40.241699
5546 -253.082413 -142.738937 40.241699
5547 -250.897720 -146.545029 40.241699
5548 -248.655807 -150.317673 40.241699
5549 -246.357162 -154.056030 40.241699
5550 -244.002319 -157.759262 40.241699
5551 -241.591812 -161.426483 40.241699
5552 -239.126190 -165.056885 40.241699
5553 -236.606018 -168.649643 40.241699
5554 -234.031876 -172.203918 40.241699
5555 -231.404343 -175.718918 40.241699
5556 -228.724030 -179.193832 40.241699
5557 -225.991531 -182.627869 40.241699
5558 -223.207489 -186.020248 40.241699
5559 -220.372513 -189.370178 40.241699
5560 -217.487274 -192.676910 40.241699
5561 -214.552429 -195.939697 40.241699
5562 -211.568634 -199.157791 40.241699
5563 -208.536575 -202.330444 40.241699
5564 -205.456940 -205.456940 40.241699
5565 -202.330444 -208.536575 40.241699
5566 -199.157791 -211.568634 40.241699
5567 -195.939697 -214.552429 40.241699
5568 -192.676910 -217.487274 40.241699
5569 -189.370178 -220.372513 40.241699
5570 -186.020248 -223.207489 40.241699
5571 -182.627869 -225.991531 40.241699
5572 -179.193832 -228.724030 40.241699
5573 -175.718918 -231.404343 40.241699
5574 -172.203918 -234.031876 40.241699
5575 -168.649643 -236.606018 40.241699
5576 -165.056885 -239.126190 40.241699
5577 -161.426483 -241.591812 40.241699
5578 -157.759262 -244.002319 40.241699
5579 -154.056030 -246.357162 40.241699
5580 -150.317673 -248.655807 40.241699
5581 -146.545029 -250.897720 40.241699
5582 -142.738937 -253.082413 40.241699
5583 -138.900299 -255.209366 40.241699
5584 -135.029968 -257.278107 40.241699
5585 -131.128830 -259.288147 40.241699
5586 -127.197784 -261.239044 40.241699
5587 -123.237717 -263.130341 40.241699
5588 -119.249542 -264.961609 40.241699
5589 -115.234161 -266.732452 40.241699
5590 -111.192497 -268.442444 40.241699
5591 -107.125465 -270.091187 40.241699
5592 -103.033997 -271.678314 40.241699
5593 -98.919022 -273.203491 40.241699
5594 -94.781479 -274.666321 40.241699
5595 -90.622322 -276.066498 40.241699
5596 -86.442490 -277.403687 40.241699
5597 -82.242935 -278.677612 40.241699
5598 -78.024620 -279.887970 40.241699
5599 -73.788506 -281.034454 40.241699
5600 -69.535561 -282.116852 40.241699
5601 -65.266747 -283.134888 40.241699
5602 -60.983051 -284.088318 40.241699
5603 -56.685444 -284.976959 40.241699
5604 -52.374905 -285.800598 40.241699
5605 -48.052414 -286.559021 40.241699
5606 -43.718967 -287.252106 40.241699
5607 -39.375542 -287.879639 40.241699
5608 -35.023136 -288.441498 40.241699
5609 -30.662743 -288.937561 40.241699
5610 -26.295353 -289.367706 40.241699
5611 -21.921965 -289.731842 40.241699
5612 -17.543575 -290.029877 40.241699
5613 -13.161185 -290.261780 40.241699
5614 -8.775792 -290.427429 40.241699
5615 -4.388396 -290.526855 40.241699
5616 -0.000000 -290.559998 40.241699
5617 4.388396 -290.526855 40.241699
5618 8.775792 -290.427429 40.241699
5619 13.161185 -290.261780 40.241699
5620 17.543575 -290.029877 40.241699
5621 21.921965 -289.731842 40.241699
5622 26.295353 -289.367706 40.241699
5623 30.662743 -288.937561 40.241699
5624 35.023136 -288.441498 40.241699
5625 39.375542 -287.879639 40.241699
5626 43.718967 -287.252106 40.241699
5627 48.052414 -286.559021 40.241699
5628 52.374905 -285.800598 40.241699
5629 56.685444 -284.976959 40.241699
5630 60.983051 -284.088318 40.241699
5631 65.266747 -283.134888 40.241699
5632 69.535561 -282.116852 40.241699
5633 73.788506 -281.034454 40.241699
5634 78.024620 -279.887970 40.241699
5635 82.242935 -278.677612 40.241699
5636 86.442490 -277.403687 40.241699
5637 90.622322 -276.066498 40.241699
5638 94.781479 -274.666321 40.241699
5639 98.919022 -273.203491 40.241699
5640 103.033997 -271.678314 40.241699
5641 107.125465 -270.091187 40.241699
5642 111.192497 -268.442444 40.241699
5643 115.234161 -266.732452 40.241699
5644 119.249542 -264.961609 40.241699
5645 123.237717 -263.130341 40.241699
5646 127.197784 -261.239044 40.241699
5647 131.128830 -259.288147 40.241699
5648 135.029968 -257.278107 40.241699
5649 138.900299 -255.209366 40.241699
5650 142.738937 -253.082413 40.241699
5651 146.545029 -250.897720 40.241699
5652 150.317673 -248.655807 40.241699
5653 154.056030 -246.357162 40.241699
5654 157.759262 -244.002319 40.241699
5655 161.426483 -241.591812 40.241699
5656 165.056885 -239.126190 40.241699
5657 168.649643 -236.606018 40.241699
5658 172.203918 -234.031876 40.241699
5659 175.718918 -231.404343 40.241699
5660 179.193832 -228.724030 40.241699
5661 182.627869 -225.991531 40.241699
5662 186.020248 -223.207489 40.241699
5663 189.370178 -220.372513 40.241699
5664 192.676910 -217.487274 40.241699
5665 195.939697 -214.552429 40.241699
5666 199.157791 -211.568634 40.241699
5667 202.330444 -208.536575 40.241699
5668 205.456940 -205.456940 40.241699
5669 208.536575 -202.330444 40.241699
5670 211.568634 -199.157791 40.241699
5671 214.552429 -195.939697 40.241699
5672 217.487274 -192.676910 40.241699
5673 220.372513 -189.370178 40.241699
5674 223.207489 -186.020248 40.241699
5675 225.991531 -182.627869 40.241699
5676 228.724030 -179.193832 40.241699
5677 231.404343 -175.718918 40.241699
5678 234.031876 -172.203918 40.241699
5679 236.606018 -168.649643 40.241699
5680 239.126190 -165.056885 40.241699
5681 241.591812 -161.426483 40.241699
5682 244.002319 -157.759262 40.241699
5683 246.357162 -154.056030 40.241699
5684 248.655807 -150.317673 40.241699
5685 250.897720 -146.545029 40.241699
5686 253.082413 -142.738937 40.241699
5687 255.209366 -138.900299 40.241699
5688 257.278107 -135.029968 40.241699
5689 259.288147 -131.128830 40.241699
5690 261.239044 -127.197784 40.241699
5691 263.130341 -123.237717 40.241699
5692 264.961609 -119.249542 40.241699
5693 266.732452 -115.234161 40.241699
5694 268.442444 -111.192497 40.241699
5695 270.091187 -107.125465 40.241699
5696 271.678314 -103.033997 40.241699
5697 273.203491 -98.919022 40.241699
5698 274.666321 -94.781479 40.241699
5699 276.066498 -90.622322 40.241699
5700 277.403687 -86.442490 40.241699
